Country,Year,code,Code,GROWTH,TEA,FDI,RGDPPC,LOGRGDPPC,INITIAL,CREDIT,RD,POPULATION,PATENTS,LOGPATENTS,PATENT,LOGPATENT,GCF,UNEMPLOYMENT,TRADE,URBAN,POLSTAB,MOBILE,BROADBAND,TELEPHONE,GOVT,EDUC,INFLATION,RGDPPC2001
Faroe Islands,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,2008,,,,,,53532.80732,10.88804997,,,,,,,,,,,,,,,,,,,,
Faroe Islands,2009,,,,,,51210.24866,10.84369496,,,,,,,,,,,,,,,,,,,,
Faroe Islands,2010,,,,,,50934.77979,10.83830127,,,,,,,,,,,,,,,,,,,,
Faroe Islands,2011,,,,,,52849.74139,10.8752081,,,,,,,,,,,,,,,,,,,,
Faroe Islands,2012,,,,,,56551.0123,10.94289838,,,,,,,,,,,,,,,,,,,,
Faroe Islands,2013,,,,,,59828.82764,10.99924289,,,,,,,,,,,,,,,,,,,,
Faroe Islands,2014,,,,,,63017.97678,11.05117531,,,,,,,,,,,,,,,,,,,,
Faroe Islands,2015,,,,,,63175.73066,11.0536755,,,,,,,,,,,,,,,,,,,,
Faroe Islands,2016,,,,,,63218.555,11.05435313,,,,,,,,,,,,,,,,,,,,
Faroe Islands,2017,,,,,,64489.19567,11.07425298,,,,,,,,,,,,,,,,,,,,
Faroe Islands,2018,,,,,,65308.12005,11.08687166,,,,,,,,,,,,,,,,,,,,
Faroe Islands,2019,,,,,,67217.50798,11.11568903,,,,,,,,,,,,,,,,,,,,
Faroe Islands,2020,,,,,,64999.18621,11.08213003,,,,,,,,,,,,,,,,,,,,
Faroe Islands,2021,,,,,,68124.1857,11.12908758,,,,,,,,,,,,,,,,,,,,
Faroe Islands,2022,,,,,,71530.01298,11.1778724,,,,,,,,,,,,,,,,,,,,
Faroe Islands,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,2000,,,,,,9521.223122,9.161278599,,,,,,,,,,,,,,,,,,,,
Fiji,2001,,,,,,9609.939179,9.170553173,,,,,,,,,,,,,,,,,,,,
Fiji,2002,,,,,,9817.441352,9.191915813,,,,,,,,,,,,,,,,,,,,
Fiji,2003,,,,,,9818.401064,9.192013564,,,,,,,,,,,,,,,,,,,,
Fiji,2004,,,,,,10238.716,9.2339315,,,,,,,,,,,,,,,,,,,,
Fiji,2005,,,,,,10213.41375,9.231457209,,,,,,,,,,,,,,,,,,,,
Fiji,2006,,,,,,10306.49173,9.240529241,,,,,,,,,,,,,,,,,,,,
Fiji,2007,,,,,,10132.02235,9.223456217,,,,,,,,,,,,,,,,,,,,
Fiji,2008,,,,,,10167.22458,9.226924549,,,,,,,,,,,,,,,,,,,,
Fiji,2009,,,,,,9974.557686,9.207792899,,,,,,,,,,,,,,,,,,,,
Fiji,2010,,,,,,10226.32047,9.232720114,,,,,,,,,,,,,,,,,,,,
Fiji,2011,,,,,,10466.11859,9.255898518,,,,,,,,,,,,,,,,,,,,
Fiji,2012,,,,,,10582.32685,9.26694061,,,,,,,,,,,,,,,,,,,,
Fiji,2013,,,,,,11054.27,9.310572058,,,,,,,,,,,,,,,,,,,,
Fiji,2014,,,,,,11646.83265,9.362789546,,,,,,,,,,,,,,,,,,,,
Fiji,2015,,,,,,12149.31743,9.405028269,,,,,,,,,,,,,,,,,,,,
Fiji,2016,,,,,,12430.57716,9.427914616,,,,,,,,,,,,,,,,,,,,
Fiji,2017,,,,,,13086.79727,9.479359159,,,,,,,,,,,,,,,,,,,,
Fiji,2018,,,,,,13586.05196,9.516798954,,,,,,,,,,,,,,,,,,,,
Fiji,2019,,,,,,13514.99334,9.511554966,,,,,,,,,,,,,,,,,,,,
Fiji,2020,,,,,,11188.21687,9.322616438,,,,,,,,,,,,,,,,,,,,
Fiji,2021,,,,,,10593.91273,9.268034844,,,,,,,,,,,,,,,,,,,,
Fiji,2022,,,,,,12643.93179,9.444932679,,,,,,,,,,,,,,,,,,,,
Fiji,2023,,,,,,13562.38076,9.515055118,,,,,,,,,,,,,,,,,,,,
Finland,2000,,,,,,47422.61182,10.76685444,,,,,,,,,,,,,,,,,,,,
Finland,2001,358,FIN,2.37665487,8.16,2.489487334,48549.68363,10.79034296,10.79034296,52.64910515,3.193720102,5188008,2390,7.779048645,460677.7784,13.04045412,23.17739304,10.291,70.27684819,82.368,,80.48545471,2.582882582,54.08964761,47.28,,2.578440801,48549.68363
Finland,2002,358,FIN,1.460928622,4.56,5.765183993,49258.95985,10.80484656,10.79034296,55.41920442,3.253079891,5200598,2162,7.678788998,415721.4228,12.93777066,22.05258408,10.423,69.29946258,82.503,1.75318408,86.85104553,5.259012621,52.40951229,48.47,,1.571220128,48549.68363
Finland,2003,358,FIN,1.76083857,3.14,3.475260386,50126.33062,10.82230171,10.79034296,60.27057839,3.298219919,5213014,1972,7.586803535,378284.0407,12.84340062,22.2268351,10.469,68.05580267,82.638,1.687017441,91.0634187,9.42069895,49.25373907,49.34,12.09103,0.877440386,48549.68363
Finland,2004,358,FIN,3.690587797,4.35,3.431798877,51976.28686,10.85854287,10.79034296,63.72592247,3.30907011,5228172,2011,7.60638739,384646.8708,12.86008097,22.8700286,10.358,70.96020358,82.772,1.61962688,95.40676122,15.30180613,45.29334614,49.12,,0.187120559,48549.68363
Finland,2005,358,FIN,2.428689227,4.92,5.304331909,53238.62934,10.88253953,10.79034296,69.24590283,3.323699951,5246096,1830,7.512071246,348830.8258,12.76234234,24.60424927,8.384,76.57920783,82.905,1.594946861,100.4561318,22.3824649,40.41119535,49.02,12.18333,0.62387445,48549.68363
Finland,2006,358,FIN,3.628941348,4.99,2.136782622,55170.62797,10.91818599,10.79034296,73.39861305,3.332149982,5266268,1816,7.504391559,344836.2294,12.75082489,23.99636778,7.719,81.98349306,83.037,1.501111031,107.6667458,27.13505815,36.26869214,48.07,12.23163,1.566663807,48549.68363
Finland,2007,358,FIN,4.852313276,6.91,8.573025141,57847.67968,10.96556862,10.79034296,76.27758296,3.337039948,5288720,1804,7.497761701,341103.3294,12.73994073,25.55165925,6.854,82.8574025,83.168,1.488697052,114.9623281,30.57468496,32.90040311,46.57,12.27504,2.510665652,48549.68363
Finland,2008,358,FIN,0.315886377,7.34,6.792284305,58030.41262,10.96872251,10.79034296,80.10037835,3.5369699,5313399,1799,7.494986234,338577.9988,12.73250977,25.24695648,6.369,86.18433583,83.299,1.445868373,128.5441388,30.45159833,31.05385491,47.88,12.32692,4.065953554,48549.68363
Finland,2009,358,FIN,-8.513028487,5.17,-3.481621124,53090.26706,10.8797489,10.79034296,86.3029376,3.734019995,5338871,1806,7.498869734,338273.7661,12.73161081,21.47270656,8.25,70.12330327,83.429,1.459671497,144.2267619,29.32485954,26.78497007,54.09,12.37001,-9.17E-07,48549.68363
Finland,2010,358,FIN,2.714966735,5.72,4.899686359,54531.65015,10.90653655,10.79034296,88.13508874,3.705319881,5363352,1731,7.456454555,322745.9246,12.68462068,22.08267116,8.394,75.46440739,83.77,1.423606873,156.4343557,29.07553449,23.30666802,53.91,12.41568,1.184135232,48549.68363
Finland,2011,358,FIN,2.073396315,6.25,-2.179936953,55662.30737,10.92705849,10.79034296,89.37868059,3.618060112,5388272,1650,7.408530567,306220.6214,12.63206111,24.04418226,7.781,78.57958161,84.313,1.393471003,165.9191643,29.80606017,20.04392589,53.65155,12.45692,3.416807543,48549.68363
Finland,2012,358,FIN,-1.865591174,5.98,1.909129175,54623.87628,10.90822636,10.79034296,91.77365361,3.39831996,5413971,1698,7.437206367,313633.0062,12.65597881,23.39071912,7.689,79.17050095,84.841,1.400765181,172.1508026,30.43301099,16.43005783,55.43905,12.48784,2.808336226,48549.68363
Finland,2013,358,FIN,-1.357215611,5.29,-1.813913579,53882.5125,10.89456126,10.79034296,92.93709408,3.271369934,5438972,1596,7.375255778,293437.8041,12.58942098,22.33446391,8.193,77.09388658,85.125,1.385172486,136.2635488,31.62788166,13.83007359,56.81599,12.54921,1.478286157,48549.68363
Finland,2014,358,FIN,-0.776108383,5.63,6.377217393,53464.32581,10.8867699,10.79034296,92.89598206,3.147510052,5461512,1419,7.257707677,259818.1602,12.46773728,21.9210525,8.663,74.11272276,85.175,1.282197237,139.2050448,32.1984678,11.6965489,57.27391,12.59953,1.041196212,48549.68363
Finland,2015,358,FIN,0.21302942,6.59,7.455255506,53578.22055,10.88889793,10.79034296,94.44899118,2.871959925,5479531,1289,7.161622003,235239.1108,12.36835777,21.71298815,9.376,71.38254843,85.225,1.027998209,134.9804296,31.57056871,9.803883995,56.48982,12.63367,-0.20792884,48549.68363
Finland,2016,358,FIN,2.516379895,6.71,2.128191379,54926.45212,10.91375034,10.79034296,93.99957705,2.724420071,5495303,1260,7.138867,229286.7199,12.34272855,23.27485541,8.818,70.89850035,85.275,0.982591867,131.3887581,31.15435436,8.32177935,55.64689,,0.356684501,48549.68363
Finland,2017,,,,,,56547.07432,10.94282874,,,,,,,,,,,,,,,,,,,,
Finland,2018,,,,,,57115.74233,10.95283506,,,,,,,,,,,,,,,,,,,,
Finland,2019,,,,,,57751.59424,10.96390623,,,,,,,,,,,,,,,,,,,,
Finland,2020,,,,,,56310.62095,10.93863845,,,,,,,,,,,,,,,,,,,,
Finland,2021,358,FIN,2.625228575,7.89,7.985653209,57788.90346,10.96455205,10.79034296,99.38124342,2.989340067,5541017,1557,7.350516172,280995.348,12.54609339,24.0948042,7.606,78.92158427,85.596,0.963134944,129.1548109,33.67056889,3.739167253,55.760002,,2.194574323,48549.68363
Finland,2022,,,,,,58401.61922,10.97509889,,,,,,,,,,,,,,,,,,,,
Finland,2023,,,,,,57505.5087,10.95963603,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2000,,,,,,4194.265551,8.341473526,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2001,,,,,,4306.49608,8.367879878,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2002,,,,,,4406.547005,8.39084667,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2003,,,,,,4368.60215,8.382198363,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2004,,,,,,4788.006657,8.473869457,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2005,,,,,,4925.317852,8.50214409,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2006,,,,,,5118.106361,8.540539798,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2007,,,,,,5327.366096,8.580612229,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2008,,,,,,5453.517372,8.604016069,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2009,,,,,,5326.677208,8.58048291,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2010,,,,,,5544.524539,8.62056615,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2011,,,,,,5553.823035,8.622241805,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2012,,,,,,5671.133665,8.643144318,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2013,,,,,,5707.339385,8.649508237,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2014,,,,,,5625.312904,8.635031853,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2015,,,,,,5567.042398,8.624619204,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2016,,,,,,5615.706644,8.633322709,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2017,,,,,,5635.07205,8.636765213,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2018,,,,,,5679.582156,8.644632945,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2019,,,,,,5723.755811,8.652380479,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2020,,,,,,5291.491559,8.573855443,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2021,,,,,,5330.545838,8.581208921,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2022,,,,,,5144.503203,8.545684084,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,2023,,,,,,5126.357801,8.542150706,,,,,,,,,,,,,,,,,,,,
France,2000,,,,,,47587.87607,10.7703333,,,,,,,,,,,,,,,,,,,,
France,2001,33,FRA,1.24252729,5.72,3.639660784,48179.16842,10.78268202,10.78268202,76.97940297,2.138040066,61367388,13499,9.510370888,219970.2552,12.30124761,22.16486803,8.61,54.95936809,76.127,,62.69176131,1.019236336,57.75492617,51.6628,,1.634780795,48179.16842
France,2002,33,FRA,0.401189129,3.13,3.433472871,48372.458,10.78668588,10.78268202,76.07063621,2.174489975,61816234,13519,9.511851382,218696.5968,12.29544065,21.31558247,8.702,53.07202476,76.38,0.924183249,64.98819173,2.787472361,57.47443787,52.8738,,1.923412287,48179.16842
France,2003,33,FRA,0.109402979,1.63,2.296002833,48425.37891,10.78777931,10.78268202,75.5721282,2.119940042,62256970,13511,9.511259447,217019.8775,12.28774423,21.18612886,8.307,50.79783352,76.632,0.179551065,69.81954372,5.97603359,56.77881603,53.4009,,2.098472191,48179.16842
France,2004,33,FRA,2.076624908,6.03,1.679938591,49430.99239,10.80833288,10.78268202,76.61704476,2.094609976,62716306,14230,9.563107691,226894.7409,12.33224149,21.88960334,8.914,51.92500788,76.883,0.345115304,74.1060681,10.91533106,56.07033076,53.2605,10.2379,2.142089646,48179.16842
France,2005,33,FRA,0.903680387,5.35,3.875247351,49877.69058,10.8173291,10.78268202,80.14887551,2.051510096,63188395,14327,9.569901148,226734.6718,12.33153577,22.45262344,8.882,53.98070678,77.13,0.399723917,79.47105672,15.65193766,55.70476853,53.5694,10.31739,1.745869364,48179.16842
France,2006,33,FRA,1.741085258,4.39,3.402534856,50746.10369,10.83459012,10.78268202,84.26005234,2.050940037,63628261,14529,9.583901931,228341.9313,12.33859948,23.23771164,8.833,56.10342445,77.377,0.595505774,84.8042036,20.86536007,56.01686826,52.9758,,1.675124496,48179.16842
France,2007,33,FRA,1.795236367,3.17,3.148833873,51657.1162,10.85238324,10.78268202,88.8146454,2.024509907,64021737,14722,9.597098253,229953.1486,12.34563087,24.1648123,8.009,56.42075658,77.621,0.563000798,90.2635957,25.68100481,56.74279158,52.6088,10.5697,1.48799806,48179.16842
France,2008,33,FRA,-0.302483826,5.64,2.320491389,51500.86178,10.84935382,10.78268202,92.52507052,2.061170101,64379696,14658,9.59274154,227680.4786,12.33569852,24.12988486,7.386,57.39708289,77.868,0.543759167,93.92587863,28.88805658,56.86880459,53.2809,10.65437,2.812861949,48179.16842
France,2009,33,FRA,-3.370397283,4.35,0.682106492,49765.07813,10.81506877,10.78268202,95.06806884,2.212069988,64710879,14100,9.553930076,217892.2651,12.29175602,21.33315982,9.122,50.46245085,78.117,0.512012899,93.27577006,31.97124533,65.92338084,56.7377,10.63231,0.087620478,48179.16842
France,2010,33,FRA,1.448245262,5.83,1.470195727,50485.79852,10.82944736,10.78268202,95.8849069,2.178570032,65030575,14748,9.598862759,226785.6312,12.33176049,21.9462945,9.279,54.86779108,78.369,0.681087554,92.53807461,34.16950589,65.05289724,56.6271,10.77872,1.531122704,48179.16842
France,2011,33,FRA,1.700610402,5.73,1.542875408,51344.36526,10.84631048,10.78268202,96.8263222,2.191610098,65345233,14655,9.592536853,224270.3764,12.32060764,23.22090937,9.228,58.79057642,78.622,0.602992833,95.28593331,36.23879391,64.30876568,56.290684,10.85154,2.111597952,48179.16842
France,2012,33,FRA,-0.171161336,5.17,1.227596621,51256.48356,10.8445974,10.78268202,96.55463126,2.227070093,65662240,14540,9.584658751,221436.2471,12.30789,22.62663227,9.841,59.70205917,78.878,0.554941535,98.71349646,38.02039263,62.96037495,57.107273,10.9351,1.954195316,48179.16842
France,2013,33,FRA,0.058149505,4.57,1.123423424,51286.28895,10.84517872,10.78268202,96.0201947,2.237030029,66002289,14690,9.594922269,222568.0385,12.31298812,22.28719307,9.913,59.76405507,79.135,0.448744118,99.98234788,39.37779919,61.70346401,57.227787,11.08079,0.863715498,48179.16842
France,2014,33,FRA,0.484564448,5.34,0.203254563,51534.80407,10.85001267,10.78268202,94.08926092,2.275919914,66312067,14500,9.581903928,218663.0678,12.29528732,22.70983107,10.273,60.47879652,79.394,0.300568491,102.8881154,40.83915122,61.02519401,57.213604,11.2255,0.507758823,48179.16842
France,2015,,,,,,51923.38905,10.85752462,,,,,,,,,,,,,,,,,,,,
France,2016,33,FRA,0.829056665,5.32,1.326491698,52353.86336,10.86578101,10.78268202,97.38967625,2.222379923,66724104,14206,9.56141969,212906.5682,12.2686087,22.60939274,10.057,61.10014238,79.917,-0.106349595,105.5973124,43.2572199,60.95704911,56.68585,11.35086,0.183334861,48179.16842
France,2017,33,FRA,1.994998447,3.92,1.38212039,53398.32213,10.8855346,10.78268202,101.3718189,2.198879957,66918020,14415,9.57602461,215412.829,12.2803116,23.43619001,9.41,62.96184729,80.18,0.265700728,107.5983841,44.40004025,60.37657158,56.503452,11.4097,1.032282751,48179.16842
France,2018,33,FRA,1.500539123,6.13,2.776578144,54199.58484,10.90042853,10.78268202,104.2724048,2.196660042,67158348,14303,9.568224584,212974.2679,12.26892663,23.85725759,9.018,64.4379526,80.444,0.0137935,109.5588076,45.27223455,59.32374047,55.64455,,1.850815083,48179.16842
France,2019,,,,,,55010.35588,10.91527674,,,,,,,,,,,,,,,,,,,,
France,2020,,,,,,50724.49437,10.8341642,,,,,,,,,,,,,,,,,,,,
France,2021,33,FRA,6.131761316,7.7,3.239382005,53834.7993,10.89367536,10.78268202,121.0106398,2.219180107,67764304,13386,9.501964664,197537.6298,12.19368438,24.8974269,7.874,61.952314,81.242,0.325523823,116.6934991,48.79016809,59.03633584,59.1149,,1.64233141,48179.16842
France,2022,33,FRA,2.142731649,9.16,3.793503383,54988.33458,10.91487634,10.78268202,119.9641013,,67971311,,,,,26.47565905,7.308,73.2498526,81.509,0.334524125,118.8472962,49.40378446,58.3969815,58.336468,,5.222367484,48179.16842
France,2023,,,,,,55213.7156,10.91896667,,,,,,,,,,,,,,,,,,,,
French Polynesia,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,2000,,,,,,22627.34592,10.02691445,,,,,,,,,,,,,,,,,,,,
Gabon,2001,,,,,,22515.21508,10.02194659,,,,,,,,,,,,,,,,,,,,
Gabon,2002,,,,,,21871.49243,9.992939352,,,,,,,,,,,,,,,,,,,,
Gabon,2003,,,,,,21767.56678,9.988176379,,,,,,,,,,,,,,,,,,,,
Gabon,2004,,,,,,21318.92624,9.967350513,,,,,,,,,,,,,,,,,,,,
Gabon,2005,,,,,,21270.41835,9.965072577,,,,,,,,,,,,,,,,,,,,
Gabon,2006,,,,,,20065.5586,9.906760122,,,,,,,,,,,,,,,,,,,,
Gabon,2007,,,,,,20622.73568,9.93414942,,,,,,,,,,,,,,,,,,,,
Gabon,2008,,,,,,19314.7568,9.868624684,,,,,,,,,,,,,,,,,,,,
Gabon,2009,,,,,,18713.44207,9.836997372,,,,,,,,,,,,,,,,,,,,
Gabon,2010,,,,,,19366.03484,9.871276029,,,,,,,,,,,,,,,,,,,,
Gabon,2011,,,,,,20021.06402,9.904540199,,,,,,,,,,,,,,,,,,,,
Gabon,2012,,,,,,20335.7661,9.920136492,,,,,,,,,,,,,,,,,,,,
Gabon,2013,,,,,,20742.48941,9.939939504,,,,,,,,,,,,,,,,,,,,
Gabon,2014,,,,,,20926.53194,9.948773104,,,,,,,,,,,,,,,,,,,,
Gabon,2015,,,,,,21077.46091,9.955959545,,,,,,,,,,,,,,,,,,,,
Gabon,2016,,,,,,20923.24754,9.948616142,,,,,,,,,,,,,,,,,,,,
Gabon,2017,,,,,,20491.63928,9.927772242,,,,,,,,,,,,,,,,,,,,
Gabon,2018,,,,,,20175.06965,9.912202945,,,,,,,,,,,,,,,,,,,,
Gabon,2019,,,,,,20491.45729,9.927763361,,,,,,,,,,,,,,,,,,,,
Gabon,2020,,,,,,19678.03688,9.887258414,,,,,,,,,,,,,,,,,,,,
Gabon,2021,,,,,,19552.36253,9.880851404,,,,,,,,,,,,,,,,,,,,
Gabon,2022,,,,,,19729.69417,9.889880098,,,,,,,,,,,,,,,,,,,,
Gabon,2023,,,,,,19782.28178,9.892541956,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2000,,,,,,2691.065833,7.897692615,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2001,,,,,,2766.493334,7.925335853,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2002,,,,,,2601.371154,7.863793952,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2003,,,,,,2701.925578,7.901719975,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2004,,,,,,2809.942468,7.940919288,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2005,,,,,,2664.300958,7.887696998,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2006,,,,,,2570.652796,7.851915152,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2007,,,,,,2568.453316,7.851059174,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2008,,,,,,2645.696182,7.880689516,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2009,,,,,,2735.53612,7.914082718,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2010,,,,,,2808.69402,7.940474893,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2011,,,,,,2501.645443,7.824703972,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2012,,,,,,2552.546682,7.844846839,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2013,,,,,,2546.964569,7.842657564,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2014,,,,,,2437.529777,7.798740419,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2015,,,,,,2464.270709,7.809651184,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2016,,,,,,2442.696674,7.800857902,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2017,,,,,,2491.704685,7.820722368,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2018,,,,,,2602.323773,7.864160084,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2019,,,,,,2693.764062,7.898694774,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2020,,,,,,2641.152596,7.87897069,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2021,,,,,,2710.552463,7.904907754,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2022,,,,,,2774.410254,7.928193483,,,,,,,,,,,,,,,,,,,,
"Gambia, The",2023,,,,,,2850.577604,7.955276921,,,,,,,,,,,,,,,,,,,,
Georgia,2000,,,,,,5706.272365,8.649321264,,,,,,,,,,,,,,,,,,,,
Georgia,2001,,,,,,6074.08643,8.711786875,,,,,,,,,,,,,,,,,,,,
Georgia,2002,,,,,,6464.325397,8.774053939,,,,,,,,,,,,,,,,,,,,
Georgia,2003,,,,,,7227.73706,8.885681273,,,,,,,,,,,,,,,,,,,,
Georgia,2004,,,,,,7693.915254,8.948185069,,,,,,,,,,,,,,,,,,,,
Georgia,2005,,,,,,8485.586705,9.046124321,,,,,,,,,,,,,,,,,,,,
Georgia,2006,,,,,,9337.989064,9.141846204,,,,,,,,,,,,,,,,,,,,
Georgia,2007,,,,,,10567.27472,9.265517214,,,,,,,,,,,,,,,,,,,,
Georgia,2008,,,,,,10856.10313,9.292482701,,,,,,,,,,,,,,,,,,,,
Georgia,2009,,,,,,10553.08964,9.264173953,,,,,,,,,,,,,,,,,,,,
Georgia,2010,,,,,,11294.36859,9.332059526,,,,,,,,,,,,,,,,,,,,
Georgia,2011,,,,,,12288.68289,9.416434028,,,,,,,,,,,,,,,,,,,,
Georgia,2012,,,,,,13193.9597,9.487514405,,,,,,,,,,,,,,,,,,,,
Georgia,2013,,,,,,13913.00182,9.540579065,,,,,,,,,,,,,,,,,,,,
Georgia,2014,995,GEO,4.392520535,7.22,10.22418734,14475.31354,9.580199963,8.711786875,45.81196481,0.173179999,3719414,110,4.700480366,29574.55126,10.29466952,25.65035717,17.439,94.95069794,57.067,-0.321507543,143.0956472,15.91914653,29.07513708,28.043596,12.61834,3.068812104,6074.08643
Georgia,2015,,,,,,14936.84341,9.611586152,,,,,,,,,,,,,,,,,,,,
Georgia,2016,995,GEO,2.844902055,8.58,10.7469894,15442.95644,9.644908285,8.711786875,55.07378628,0.285860002,3727505,96,4.564348191,25754.49262,10.15636436,28.903107,16.604,94.92625284,57.837,-0.320115089,146.6908947,18.05935123,22.2860378,28.372297,12.81457,2.134927139,6074.08643
Georgia,2017,,,,,,16237.62422,9.695086311,,,,,,,,,,,,,,,,,,,,
Georgia,2018,,,,,,17228.67908,9.754330663,,,,,,,,,,,,,,,,,,,,
Georgia,2019,,,,,,18186.88165,9.808455825,,,,,,,,,,,,,,,,,,,,
Georgia,2020,,,,,,17031.14403,9.742798949,,,,,,,,,,,,,,,,,,,,
Georgia,2021,,,,,,18915.6534,9.84774508,,,,,,,,,,,,,,,,,,,,
Georgia,2022,,,,,,20966.52804,9.950682542,,,,,,,,,,,,,,,,,,,,
Georgia,2023,,,,,,22246.85185,10.00995579,,,,,,,,,,,,,,,,,,,,
Germany,2000,,,,,,49797.25303,10.8157151,,,,,,,,,,,,,,,,,,,,
Germany,2001,49,DEU,1.510558261,6.28,2.926755399,50549.46955,10.83070773,10.83070773,112.4173232,2.40437007,82349925,49989,10.81955826,607031.5182,13.31633599,22.96045182,7.773,62.06283889,75.17,,68.85395013,2.57622662,64.19711382,47.6131,,1.983857313,50549.46955
Germany,2002,49,DEU,-0.365628327,5.16,2.466615193,50364.64637,10.82704475,10.83070773,111.4307275,2.436219931,82488495,47598,10.77054602,577025.9234,13.26564247,20.77639073,8.482,60.93488981,75.374,1.09601748,72.60008929,3.935247027,65.89850481,47.9472,,1.420806156,50549.46955
